id,name,amenity,lat,lon,district
434,Trường Tiểu học Nguyễn Sơn Hà,school,10.770195648937932,106.68146601290898,District 3
435,Trường Đại học Sài Gòn – cơ sở 1,university,10.779173248333832,106.68410233787297,District 3
436,Trường Đại học Sài Gòn (cơ sở 3),university,10.779676972530792,106.6885418640784,District 3
437,Trường Đại học Sư phạm Thành phố Hồ Chí Minh (cơ sở 2),university,10.786738689727715,106.6810079199945,District 3
438,Bệnh viện Tai Mũi Họng Thành phố Hồ Chí Minh,hospital,10.784325469811971,106.68392292327528,District 3
439,Bệnh viện Y học cổ truyền Thành phố Hồ Chí Minh,hospital,10.785519687012696,106.68784081882393,District 3
440,Trường Tiểu học Nguyễn Thanh Tuyền,school,10.785704403275533,106.68787710482631,District 3
441,Unknown,hospital,10.784826744851358,106.6839480832268,District 3
442,Trường Tiểu học Kỳ Đồng,school,10.782330300865336,106.68127707183359,District 3
443,Trường Trung học cơ sở Bàn Cờ,school,10.77292411957691,106.68211358879553,District 3
444,Unknown,parking,10.775777254772091,106.68505494292585,District 3
445,Unknown,parking,10.776499327347794,106.68437161332237,District 3
446,Unknown,parking,10.779712777595647,106.69195930033116,District 3
447,Unknown,parking,10.781460299999999,106.69040374999999,District 3
448,Unknown,parking,10.788180631659467,106.68488674796076,District 3
449,Unknown,parking,10.778413102305887,106.68866055950996,District 3
450,Unknown,parking,10.785008596930323,106.69373789742794,District 3
451,Unknown,parking,10.780945863222192,106.69517955818567,District 3
452,Cửa hàng Xăng dầu Petrolimex Số 38,fuel,10.780814192666396,106.69581175108979,District 3
453,Unknown,parking,10.7780818,106.69334955,District 3
454,Unknown,university,10.776155534557587,106.69043864434163,District 3
455,Phân hiệu Trung học phổ thông Lê Thị Hồng Gấm,school,10.78425977580098,106.69126436645708,District 3
456,Trường Trung học cơ sở Phan Sào Nam,school,10.768228005009703,106.67523673485556,District 3
457,Trường Tiểu học Trần Văn Đang,school,10.78616831552129,106.67215097170217,District 3
458,"Trường Mầm non Pathway Tuệ Đức - Cơ sở Nguyễn Đình Chiểu, Quận 3",school,10.782960767008575,106.6937982337985,District 3
459,Trường Tiểu học Nguyễn Thái Sơn,school,10.789006244597518,106.68834508279002,District 3
460,Unknown,fuel,10.786803798543167,106.69115808692632,District 3
461,Cửa hàng Xăng dầu Petrolimex Số 06,fuel,10.785919647041535,106.69024685565988,District 3
462,Cửa hàng Xăng dầu Petrolimex Số 35,fuel,10.782571145011987,106.68387281957247,District 3
463,Đại Lý Bán Lẻ Xăng Dầu - Cửa Hàng 7A,fuel,10.7660058,106.7069453,District 4
464,Cửa Hàng Gạo Chợ Đào,,10.7638846,106.7068074,District 4
465,Cửa Hàng Thực Phẩm Vissan,,10.7639706,106.7058073,District 4
466,Focomart,,10.7652697,106.7028692,District 4
467,Trung Tâm Y Tế Dự Phòng - Phòng Khám Tiêm Phòng,hospital,10.764268,106.707021,District 4
468,WinMart+,,10.7560655,106.7001948,District 4
469,Shop&Go!,,10.764179,106.7011229,District 4
470,Circle K,,10.761571,106.702183,District 4
471,Bách Hoá Bà Nội Trợ,,10.754672,106.692041,District 4
472,Ministop,,10.7626645,106.7026771,District 4
473,WinMart+,,10.7604117,106.698961,District 4
474,WinMart+,,10.7592312,106.7069004,District 4
475,Unknown,parking,10.7659198,106.7029147,District 4
476,Trung Tâm Anh Văn Hội Việt Mỹ - VUS,school,10.7592636,106.698595,District 4
477,Phụ kiện trang trí sinh nhật Ellie Party,,10.7608529,106.7012374,District 4
478,Unknown,,10.7543965,106.7093305,District 4
479,Trung Tâm Ngoại Ngữ Tin Học Maritime,college,10.7557673,106.6932361,District 4
480,Trung Tâm Ngoại Ngữ Junior,college,10.7559742,106.6931489,District 4
481,Tạp Hoá Ngọc Lan,,10.7548141,106.6918822,District 4
482,Co.op Food,,10.7530815,106.7037383,District 4
483,WinMart+,,10.7549814,106.6941252,District 4
484,Family Mart,,10.7552924,106.6939187,District 4
485,Circle K,,10.7560197,106.7025259,District 4
486,Co.op Food,,10.7560618,106.7045993,District 4
487,Co.op Food,,10.7581725,106.7066203,District 4
488,Circle K,,10.765793,106.7045617,District 4
489,Ministop,,10.762801,106.7031603,District 4
490,Circle K,,10.7605908,106.7072862,District 4
491,Circle K,,10.761548,106.7078407,District 4
492,Satra Foods,,10.7634465,106.7080325,District 4
493,Satra Foods,,10.753822,106.7055139,District 4
494,Co.op Food - Nguyễn Khoái,,10.7555361,106.694199,District 4
495,Chợ 200,,10.7559254,106.7083025,District 4
496,Unknown,parking,10.7679484,106.7053556,District 4
497,Trường Tiểu Học 1 Tháng 6,school,10.7534089,106.7093692,District 4
498,7-Eleven,,10.766734,106.7032994,District 4
499,Trung Tâm Ngoại Ngữ Quốc Tế Mỹ - Việt Nam,school,10.7543812,106.6987558,District 4
500,GS25,,10.7667508,106.7040685,District 4
501,7-Eleven,,10.7657626,106.7029156,District 4
502,7-Eleven,,10.7633486,106.6988825,District 4
503,7-Eleven,,10.7625182,106.6989557,District 4
504,Trường Đại học Nguyễn Tất Thành,university,10.761051226091947,106.70970580951891,District 4
505,Unknown,,10.754660149999998,106.69107779999999,District 4
506,Unknown,parking,10.76610088602079,106.70732847148538,District 4
507,Unknown,parking,10.766636183761783,106.70669049084093,District 4
508,Trường Tiểu học Lý Nhơn,school,10.761565449939674,106.699115208266,District 4
509,Trường Tiểu học Đặng Trần Côn,school,10.760694987721973,106.69733043085012,District 4
510,Trường Tiểu học Nguyễn Văn Trỗi,school,10.763286563988162,106.70155675552724,District 4
511,Unknown,parking,10.756133566666668,106.7003277,District 4
512,Trường Tiểu học Đoàn Thị Điểm,school,10.756598427320764,106.69374546543625,District 4
513,Unknown,parking,10.756937379984008,106.69320481749611,District 4
514,Trường Trung học cơ sở Nguyễn Huệ,school,10.7545326598096,106.69506088923022,District 4
515,Unknown,,10.754606640613014,106.69516903523802,District 4
516,Bệnh viện Đa khoa Khánh Hội,hospital,10.765258888359025,106.7021822629137,District 4
517,Trung tâm Bồi Dưỡng Chính Trị Quận 4,college,10.7594452017025,106.70042932224953,District 4
518,Trường Trung học cơ sở Vân Đồn,school,10.76151777217634,106.7016426049112,District 4
519,Unknown,,10.756856363613805,106.71867976396575,District 4
520,Công viên Tôn Thất Thuyết,,10.75446229860536,106.71881590777888,District 4
521,Unknown,,10.756137023773155,106.71905516113506,District 4
522,Trường Trung học phổ thông Nguyễn Trãi,school,10.759578060024007,106.7120684730961,District 4
523,Trường Trung học cơ sở Khánh Hội A,school,10.75516136083558,106.71694368150321,District 4
524,Unknown,,10.7559433477643,106.69930306693769,District 4
525,Công viên Phường 5,,10.757844878121928,106.69953425732785,District 4
526,Bãi đậu xe buýt Kho Muối,parking,10.752927629220121,106.70172956123783,District 4
527,Trường Tiểu học Vĩnh Hội,school,10.753794124678038,106.7039974385763,District 4
528,Trường PT Dân Lập Văn Hiến,school,10.753111992749238,106.70744143066813,District 4
529,Trường ĐH Văn Hiến,university,10.753121835826082,106.70798296155961,District 4
530,Trường Trung học phổ thông Nguyễn Hữu Thọ,school,10.767303448878845,106.70472884368887,District 4
531,Trường Tiểu học Bạch Đằng,school,10.765396742933964,106.70337299657139,District 4
532,Trường Tiểu học Tăng Bạt Hổ B,school,10.75455928498865,106.70997108044601,District 4
533,Trường Trung học cơ sở Chi Lăng,school,10.762765615377438,106.70096507680604,District 4
534,Unknown,,10.758863485689046,106.69466564524832,District 4
535,Unknown,,10.767916946880378,106.70432080022537,District 4
536,Trung Tâm Giáo Dục Trẻ Khuyết Tật Quận 4,school,10.755869524493793,106.69365009603793,District 4
537,Cửa Hàng Xăng Dầu Số 39,fuel,10.7577301312249,106.69319839473823,District 4
538,Unknown,,10.7545575,106.6914923,District 4
539,CHXD Cảng Tôn Thất Thuyết,fuel,10.753061441767139,106.70407924352409,District 4
540,Unknown,,10.75292430395918,106.70142041638238,District 4
541,Bệnh viện Phước An,hospital,10.753206781695187,106.70004218404846,District 4
542,Trung tâm GD Nghề nghiệp - Giáo dục thường xuyên Quận 4,college,10.755097247051145,106.6944984530246,District 4
543,Trường Tiểu học Nguyễn Huệ 1,school,10.755595935020839,106.69337013689092,District 4
544,Unknown,parking,10.754604897153468,106.69181386042753,District 4
545,Unknown,parking,10.754312590736069,106.69281241107383,District 4
546,Công viên Khánh Hội,,10.757757656239509,106.69782532876636,District 4
547,Unknown,parking,10.758080129648699,106.69763260503923,District 4
548,Unknown,,10.75630247023637,106.70570334168647,District 4
549,Trường Tiểu học Bán trú Đống Đa,school,10.75374170083542,106.70585556613689,District 4
550,Trường Trung học cơ sở Quang Trung,school,10.754810775194962,106.69781440872276,District 4
551,Trường Trung học cơ sở Vân Đồn,school,10.76150149248811,106.70873635856647,District 4
552,Trường Tiểu học Bến Cảng,school,10.760954689441022,106.70981276289928,District 4
553,Trường Tiểu học Xóm Chiếu,school,10.76172095741341,106.70811733293927,District 4
554,Công viên Phường 12,,10.76417359121712,106.70428547569657,District 4
555,Unknown,,10.753055111246923,106.71354471898682,District 4
556,Unknown,,10.753045056327172,106.71301947124964,District 4
557,Unknown,,10.753133536813863,106.71168460877199,District 4
558,Trường Tiểu học Nguyễn Thái Bình,school,10.754306735319247,106.71710001451562,District 4
559,Trung tâm Học tập Cộng đồng Phường 10,college,10.759194486968413,106.70675029564393,District 4
560,Trường Tiểu học Nguyễn Huệ 3,school,10.755152951234992,106.69894284193602,District 4
561,Khu Di tích Bến Nhà Rồng,,10.768314142537736,106.70655716213165,District 4
562,Unknown,,10.764162354459199,106.70339790628988,District 4
563,Unknown,,10.764707190501309,106.70270960192396,District 4
564,Unknown,,10.75616737279116,106.70212040193738,District 4
565,Unknown,,10.756470148710317,106.70409702895974,District 4
566,Unknown,,10.756514193880019,106.70217013062512,District 4
567,Unknown,,10.756628161166336,106.70164271538589,District 4
568,Unknown,,10.75647199882993,106.7027814319949,District 4
569,GS25,,10.75963383829413,106.69873189974999,District 4
570,Trường Đại học Luật Thành phố Hồ Chí Minh,university,10.767477729045291,106.70547021808503,District 4
571,Trường Trung học cơ sở Tăng Bạt Hổ,school,10.75524655107286,106.71340201234752,District 4
572,Unknown,,10.756953309553191,106.69674796067825,District 4
573,GS25,,10.75882755,106.70662239999999,District 4
574,Unknown,fuel,10.7573369,106.6737575,District 5
575,Unknown,fuel,10.751473,106.6632784,District 5
576,Unknown,fuel,10.752142,106.6769446,District 5
577,Unknown,fuel,10.7588341,106.6715294,District 5
578,Unknown,fuel,10.7542739,106.6817629,District 5
579,Unknown,fuel,10.7583332,106.661687,District 5
580,Cửa Hàng Xăng Dầu Petrolimex,fuel,10.7605198,106.6768407,District 5
581,Unknown,fuel,10.7582978,106.6809514,District 5
582,Siêu Thị Mela,,10.7579255,106.6731127,District 5
583,Cửa Hàng Mua Sắm Citimart,,10.7559528,106.6624963,District 5
584,Siêu thị Điện máy Chợ Lớn,,10.7542055,106.6645954,District 5
585,Circle K,,10.7603293,106.6809755,District 5
586,Trường Trung học cơ sở Kim Đồng,school,10.7547617,106.6749716,District 5
587,Phòng Thí Nghiệm - Kiểm Tra Sức Khoẻ,hospital,10.7603786,106.6798139,District 5
588,Unknown,parking,10.7538748,106.6640138,District 5
589,Unknown,parking,10.7562612,106.6631697,District 5
590,Unknown,parking,10.7546029,106.6636004,District 5
591,Unknown,parking,10.7535446,106.663478,District 5
592,Unknown,parking,10.7537876,106.6630199,District 5
593,Unknown,parking,10.763499,106.682012,District 5
594,Unknown,,10.7615152,106.6796484,District 5
595,Trường Cao Đẳng Phát Thanh Truyền Hình 2,school,10.7602821,106.6752665,District 5
596,Phòng Khám Đa Khoa Thế Giới,hospital,10.7519331,106.6843795,District 5
597,FamilyMart,,10.756373,106.6834514,District 5
598,WinMart+,,10.7547199,106.67922,District 5
599,WinMart+,,10.7510097,106.6647146,District 5
600,Ministop,,10.7573031,106.6831577,District 5
601,Unknown,,10.7605434,106.6815332,District 5
602,Unknown,,10.7544327,106.6615921,District 5
603,Unknown,,10.758085,106.6737931,District 5
604,Unknown,,10.7597325,106.679414,District 5
605,Unknown,,10.7603861,106.6731486,District 5
606,Siêu Thị CoopMart Hùng Vương,,10.7593289,106.6715532,District 5
607,Unknown,,10.7591603,106.6735498,District 5
608,Trường Trung học phổ thông Chuyên Lê Hồng Phong,school,10.7640152,106.6820293,District 5
609,Unknown,parking,10.7544261,106.6551065,District 5
610,WinMart+,,10.7545559,106.6640054,District 5
611,WinMart+,,10.7545901,106.6768357,District 5
612,Cửa Hàng Xăng Dầu Petrolimex,fuel,10.7544518,106.6773387,District 5
613,WinMart+,,10.753849,106.6746175,District 5
614,GS25,,10.7620632,106.682758,District 5
615,Phóng khám ACC Quận 5,hospital,10.759465,106.6834753,District 5
616,Trường Đại Học Sư Phạm Thành phố Hồ Chí Minh,university,10.7612196,106.6822697,District 5
617,Coop Food - Chung cư Phan Văn Trị,,10.7564696,106.6781767,District 5
618,Cửa Hàng Vinh Phát,,10.7532921,106.6747077,District 5
619,Viện thấm mỹ Bác sĩ Minh,hospital,10.7575935,106.6782304,District 5
620,Unknown,,10.754873,106.6510122,District 5
621,Unknown,fuel,10.7609081,106.6831584,District 5
622,FamilyMart,,10.7532336,106.6643794,District 5
623,Bệnh viện Nguyễn Tri Phương,hospital,10.755168816688236,106.67018871604986,District 5
624,Trường Trung học Phổ thông Trần Hữu Trang,school,10.752849875590558,106.66328414678857,District 5
625,Trường Đại học Sư phạm Thành phố Hồ Chí Minh,university,10.761364819623578,106.68215373866066,District 5
626,Trường Trung học phổ thông chuyên Lê Hồng Phong,school,10.76363771457238,106.68142654652536,District 5
627,Trường Trung học Thực hành Sài Gòn,school,10.7613576749946,106.68061799135496,District 5
628,Trường Đại học Khoa học Tự nhiên - ĐHQG Thành phố Hồ Chí Minh - Cơ sở 1,university,10.762464344639632,106.68166279163786,District 5
629,Trường Đại học Sài Gòn – cơ sở chính,university,10.759661069923531,106.68207852002995,District 5
630,Công viên Hòa Bình,,10.760608433333331,106.6736416,District 5
631,Unknown,,10.754794019201533,106.65790143384837,District 5
632,Công viên Văn Lang,,10.756543116780911,106.66773967474666,District 5
633,Trường Trung học cơ sở Hồng Bàng,school,10.755699582563539,106.66075070967572,District 5
634,Bệnh viện Hùng Vương,hospital,10.756179525366361,106.66166555480906,District 5
635,Công viên Dạ Trạch,,10.756645594551701,106.66687009662007,District 5
636,Unknown,,10.750772068448294,106.65823976602152,District 5
637,Công viên Cửu Long,,10.75084630192669,106.65386161115767,District 5
638,Công viên Võ Văn Kiệt,,10.75071020944463,106.668637263732,District 5
639,Unknown,,10.750904785156864,106.6562025517833,District 5
640,Công viên Võ Văn Kiệt,,10.75033882426437,106.67082965294993,District 5
641,Unknown,,10.750846993529128,106.65693598203583,District 5
642,Unknown,,10.750916947771838,106.65517620942298,District 5
643,Bệnh viện 30 Tháng 4,hospital,10.759021989528224,106.67304526343446,District 5
644,Bệnh viện An Bình,hospital,10.754033380220486,106.67216220986339,District 5
645,Bệnh viện Truyền máu Huyết học,hospital,10.75650624498023,106.66588003021694,District 5
